itag,H1706_t1 ,H1706_t2 ,H1706_t3 ,H1706_t4 ,H1706_t5 ,H1706_t6 ,H1706_t7 ,H9775_t1 ,H9775_t2 ,H9775_t3 ,H9775_t4 ,H9775_t5 ,H9775_t6 ,H9775_t7 ,H9553_t1 ,H9553_t2 ,H9553_t3 ,H9553_t4 ,H9553_t5 ,H9492_t1 ,H9492_t2 ,H9492_t3 ,H9492_t4 
Solyc10g007640,0.53018736,0,1.226093407,0.508894162,1.462260238,0.924427901,1.387489128,2.458304107,0.29810165,0.791152415,0.806692789,0.725279051,0.641676304,0.131198421,0.420937474,0.244007072,0.291723964,0.656828471,1.067842316,1.420643595,0.176771985,0.246710791,0.994761158
Solyc10g009480,1.022504195,0.90930042,13.83733987,7.124518271,6.336461031,4.159925555,6.937445642,2.90526849,0.5962033,1.318587358,0,0.725279051,2.326076601,1.311984211,0.33674998,0.325342763,1.166895856,4.597799297,7.932542919,14.46473478,0.70708794,1.480264743,13.35822127
Solyc10g047090,0.075741052,1.06085049,1.401249608,0,0.487420079,0.924427901,0.630676877,0.446964383,0,0,0,0.725279051,0.320838152,0.196797632,0.16837499,0.406678454,1.021033874,0.437885647,0,0.774896506,0.530315955,0.493421581,0.852652422
Solyc10g050160,76.53633252,58.95297723,217.7191578,106.3588799,194.4806116,133.1176178,108.0980166,88.49894786,49.03772146,51.95234191,29.52495606,54.03328928,69.06041218,84.29498556,49.75480947,56.69097646,60.6785845,125.6731808,128.2936268,139.2230723,37.47566082,59.21058973,132.7295603
Solyc10g076570,5.226132552,4.39495203,12.78640267,5.597835784,10.8857151,10.86202784,8.451070145,12.51500273,4.471524753,6.856654262,4.033463943,4.351674305,4.251105512,2.164773948,6.90337458,4.148120229,4.813445405,6.349341887,6.7121517,16.01452779,1.590947865,5.797703578,9.094959162
Solyc10g076830,8.596609343,3.78875175,38.0088956,11.19567157,20.95906341,14.55973944,23.58731518,11.62107396,4.769626404,12.13100369,2.742755481,13.05502291,9.865773168,3.804754212,4.377749734,2.765413486,3.063101621,17.07754025,17.84822157,33.70799802,4.419299625,8.388166879,17.05304843
Solyc10g080380,1.628432607,0.15155007,20.31811931,5.088941622,5.199147512,10.39981389,6.18063339,4.469643831,0.149050825,0.527434943,0.161338558,2.901116203,0.40104769,1.049587369,0.084187495,0.081335691,0.72930991,8.976655771,5.186662678,11.23599934,0.176771985,1.480264743,13.92665622
Solyc10g083410,1.287597875,2.42480112,4.729217425,4.58004746,2.437100396,3.004390679,1.639759879,2.458304107,0.29810165,0.791152415,0.484015673,2.538476678,0.641676304,0.983988158,0.33674998,0.650685526,1.166895856,3.065199532,3.050978046,2.970436607,0.35354397,0.740132372,5.54224074
Solyc10g085090,42.33924778,22.88406057,205.4582237,77.09746557,114.2187719,93.36721801,112.260484,105.2601122,30.8535208,75.42319688,18.7152727,51.49481261,43.23294096,16.39980264,19.19474883,32.85961906,32.96480792,150.6326627,128.2936268,132.7656014,13.61144284,34.16944449,90.38115668
Solyc10g085670,14.08783558,10.6085049,24.87218053,16.53906027,24.53347732,13.86641852,22.70436755,10.95062739,8.197795381,8.966394035,7.905589328,19.21989485,11.14912578,8.33109974,15.40631156,13.1763819,7.293099098,11.60396966,16.17018364,21.1805045,8.131511309,14.43258125,27.99542117
Solyc10g085750,0,0,0,1.272235406,0.487420079,5.546567407,0,0.446964383,0,1.318587358,0,0.725279051,0,0,0.252562485,0.325342763,1.45861982,0.656828471,0,0.387448253,0.35354397,4.070728044,0
Solyc10g086630,2.613066276,6.21355287,14.53796468,7.633412433,8.611088067,11.32424179,6.432904141,5.363572597,0.745254126,1.318587358,0.806692789,4.351674305,2.807333828,3.083162896,0.757687454,1.789385197,4.229997477,15.32599766,8.237640723,17.30602197,3.358667715,6.414480554,10.80026401
Solyc11g005760,3.484088368,4.24340196,19.4423383,7.887859514,10.0733483,11.09313481,7.189716392,14.30286026,2.235762377,7.120371734,3.388109712,4.71431383,4.652153201,4.919940791,3.367499795,5.124148518,4.084135495,8.976655771,16.93292815,20.01815974,1.590947865,3.577306463,17.76359211
Solyc11g005790,4.923168346,3.18255147,13.31187127,10.17788324,11.86055526,9.244279011,9.207882397,3.799197257,2.981016502,9.75754645,5.162833847,8.340709084,4.812572277,3.54235737,3.872624764,3.416099012,4.084135495,10.94714118,7.627445114,13.43153944,3.005123745,6.661191345,7.958089267
Solyc11g008880,15.90562081,8.78990406,30.82749136,21.11910773,27.29552444,24.49733938,24.34412743,19.88991505,20.71806469,14.76817841,11.13236048,19.21989485,11.46996393,7.15031395,10.86018684,8.865590292,7.584823062,14.23128354,18.00077047,21.43880334,6.187019474,9.745076227,19.18467948
Solyc11g012705,1.476950504,0.90930042,8.057185243,3.053364973,5.849040951,7.857637159,2.901113632,6.927947938,2.533864027,2.109739773,0,1.813197627,0.641676304,0.393595263,0.420937474,0.569349835,0.72930991,3.065199532,5.491760482,3.35788486,0.883859925,1.850330929,5.826458213
Solyc11g027645,1.098245247,3.18255147,2.977655416,2.035576649,1.299786878,3.697711604,2.14430138,0.670446575,0.29810165,0.791152415,0.806692789,2.175837152,0.962514455,0.524793684,0.16837499,0.488014145,1.021033874,1.094714118,0.762744511,0.904045924,3.712211685,2.467107905,3.410609686
Solyc11g031950,7.536234623,11.51780532,23.99639953,20.10131941,13.3228155,13.17309759,10.2169654,10.28018081,6.558236305,6.856654262,4.840156732,8.340709084,7.860534719,11.54546106,7.492687044,6.588190951,9.481028827,15.98282613,14.33959681,18.85581498,7.777967339,10.4852086,19.46889696
Solyc11g039750,0.795281041,0.75775035,0.875781005,1.017788324,1.299786878,1.155534876,1.009083002,0,0,0.263717472,0.161338558,0.725279051,0.160419076,0.065599211,0.33674998,0.162671382,0.145861982,1.313656942,0.457646707,0.258298835,0.176771985,0.616776976,1.421087369
Solyc11g068780,1.552691555,1.06085049,1.751562009,2.544470811,3.574413915,1.386641852,1.135218378,0.670446575,0.5962033,0.263717472,0.161338558,1.087918576,1.203143069,1.246385001,0.673499959,0.406678454,0.583447928,0.656828471,0.762744511,3.745333113,0.176771985,0.246710791,1.136869895
Solyc11g069250,25.94131013,18.79220868,158.8666742,97.96212622,141.8392431,93.13611104,99.14240499,37.0980438,21.01616634,32.96468395,13.87511596,31.91227824,31.68276749,36.14516501,23.23574859,19.3578944,14.44033621,47.94847839,59.79916969,136.7692333,11.84372299,19.12008627,78.1598053
Solyc11g069390,2.31010207,5.30425245,11.38515306,6.87007119,5.199147512,7.395423209,2.901113632,2.90526849,0.5962033,1.318587358,0.322677115,1.450558102,1.764609835,2.230373159,1.431187413,0.813356908,2.479653693,2.627313884,3.813722557,10.202804,3.712211685,2.220397115,5.54224074
Solyc11g069540,134.9705537,86.08043976,332.096157,171.7517797,238.023472,159.232706,247.6037417,172.3047697,125.9479472,165.6145722,98.09384309,154.1217983,114.218382,83.77019187,108.6018684,74.01547859,78.03616035,201.8652834,259.3331339,270.1805818,67.70367025,76.23363428,149.4983912
Solyc11g069840,6.703083056,4.24340196,10.85968446,7.887859514,7.148827829,7.395423209,5.045415012,5.810536981,3.577219803,4.483197017,3.710786828,3.626395254,4.010476898,4.329547896,5.219624682,3.741441775,7.001375134,8.757712947,8.237640723,6.974068555,4.065755655,7.154612926,7.958089267
Solyc11g069970,2.007137864,0.45465021,5.780154631,3.307812054,2.274627037,7.395423209,1.639759879,0.446964383,0.29810165,0.791152415,0.161338558,0.362639525,0.721885842,0.655992106,0.505124969,0.650685526,0.583447928,1.532599766,1.678037925,1.420643595,0.35354397,0.493421581,2.842174738
Solyc12g006270,8.18003356,4.5465021,9.108122449,7.633412433,8.773561427,6.933209258,9.838559274,9.609734237,1.937660726,3.955762074,2.742755481,3.626395254,6.737601188,2.886365264,3.535874785,5.286819899,3.208963603,5.254627768,5.949407189,5.940873213,4.419299625,4.194083439,7.531763056
Solyc12g010200,1.022504195,0.60620028,3.152811617,1.017788324,2.274627037,0.924427901,5.423821138,1.340893149,0.149050825,1.846022301,1.45204702,2.175837152,0.481257228,0.721591316,1.094437433,0.569349835,0.583447928,1.970485413,1.372940121,2.195540101,1.590947865,1.850330929,1.136869895
Solyc12g011310,0.605928412,0.30310014,0.875781005,0.763341243,1.624733598,1.155534876,1.009083002,0.223482192,0,0,0,0.362639525,0.320838152,0.524793684,0.252562485,0.325342763,0.875171892,1.094714118,1.067842316,1.549793012,0,0.246710791,1.84741358
Solyc12g013650,75.02151149,34.8565161,372.5572394,210.173289,266.7812567,224.63598,239.9094838,123.8091341,30.40636832,72.52230469,19.68330404,57.65968454,49.2486563,51.82337634,38.55787265,22.12330789,33.11066991,128.7383803,165.9732057,352.9653585,25.80870981,53.78295234,227.6581965
Solyc12g014130,16.24645554,9.69920448,87.05263186,44.52823919,48.57953457,61.47445542,56.88705426,36.20411503,9.092100332,15.03189588,5.324172405,15.95613912,13.15436422,20.99174738,10.77599934,9.841618581,11.23137261,47.94847839,50.64623556,39.26142298,8.838599249,11.47205176,62.10151803
Solyc12g014200,10.56587668,5.30425245,23.47093093,20.86466065,18.35948965,15.25306037,10.34310078,17.65509313,6.70728713,14.50446094,5.324172405,7.615430033,9.063677789,5.444734476,6.73499959,6.344183879,7.293099098,16.6396546,21.66194412,21.56795275,3.712211685,3.947372649,14.49509117
Solyc12g014260,2.007137864,1.97015091,3.853436421,3.053364973,5.849040951,8.088744135,7.820393269,3.799197257,0.894304951,1.318587358,0.968031346,1.813197627,1.122933531,0.655992106,0.673499959,1.138699671,0.72930991,1.313656942,1.220391218,5.295126125,0.883859925,2.713818696,5.54224074
Solyc12g015800,33.66689738,10.45695483,72.86497959,45.29158044,58.97782959,61.93666937,56.25637739,45.81384927,11.62596436,29.80007429,7.905589328,15.95613912,16.2825362,10.36467527,20.28918626,11.71233947,11.52309657,31.30882379,41.95094813,67.54514545,7.247651384,17.14639994,48.45907929
Solyc12g042460,2.158619967,2.12170098,0.700624804,1.017788324,1.787206957,2.311069753,1.387489128,1.117410958,0.29810165,1.054869887,0.484015673,1.450558102,0.40104769,1.311984211,0.252562485,1.382706743,0.291723964,0.875771295,1.220391218,1.291494177,0.35354397,0.246710791,2.700066001
Solyc12g088330,0,0,1.751562009,1.017788324,1.137313518,1.848855802,0,0,0.5962033,0,0,0,0.080209538,0,0,0,0,0,0.152548902,0.774896506,0.176771985,0.493421581,0.426326211
Solyc12g099190,12.45940297,8.03215371,38.0088956,17.04795443,36.88145266,30.96833469,37.58834184,11.84455615,5.067728054,3.164609659,2.09740125,5.802232406,12.35226884,7.740706845,1.599562403,4.880141445,2.771377657,14.66916919,18.61096608,23.11774577,2.47480779,8.264811483,24.72692022
Solyc00g006800,21.7755523,26.06661204,93.7085675,63.35732319,63.20213694,53.84792524,51.46323312,55.20010132,70.50104028,45.88684006,36.78519116,82.31917227,42.67147419,36.60435949,24.75112349,15.12843848,49.00962594,110.566126,67.121517,64.31641001,43.83945228,45.02471927,32.25868328
Solyc00g006830,24.19926595,37.8875175,45.54061224,27.73473184,31.19488507,28.19505098,30.1463547,29.72313148,33.8345373,32.17353154,32.10637299,36.26395254,32.24423426,33.91479186,27.27674834,26.67810657,30.48515423,44.66433603,37.22193216,44.29825027,32.52604524,37.00661858,26.85855128
Solyc00g009141,8.066421983,7.12285329,16.81499529,15.01237779,9.098508146,7.395423209,8.451070145,6.927947938,11.62596436,10.28498139,7.905589328,11.96710434,9.625144554,10.23347685,5.303812177,4.798805755,8.022409008,15.98282613,13.88195011,14.33558536,13.61144284,17.63982152,9.805502847
Solyc00g060815,0.492316835,0.45465021,0.525468603,1.781129568,0.487420079,2.311069753,0.504541501,0.223482192,0.29810165,1.846022301,0.806692789,2.538476678,1.042723993,0.327996053,0.252562485,0.813356908,0.291723964,1.532599766,0.915293414,1.549793012,0.530315955,0.740132372,0.142108737
Solyc00g080750,9.581243013,6.97130322,20.31811931,31.55143806,22.09637693,20.10630685,9.838559274,11.39759177,19.97281056,15.55933083,17.90857991,20.30781342,22.37846109,32.60280764,15.74306154,10.81764687,18.23274775,28.02468143,37.37448106,20.27645858,28.2835176,46.13491783,19.04257075
Solyc00g097960,0.340834732,0.30310014,1.226093407,0.508894162,0,0.693320926,0.504541501,0,0.29810165,0,0.161338558,0,0.080209538,0.131198421,0.252562485,0.406678454,0.437585946,0.437885647,0,0.774896506,0.35354397,0.493421581,0.568434948
Solyc00g110870,2.916030482,1.66705077,4.378905023,5.343388703,5.361620872,6.470995308,3.531790509,4.022679448,10.28450693,3.692044603,2.742755481,5.076953356,4.411524587,2.886365264,4.882874703,1.952056578,1.312757838,7.444056005,8.390189625,7.103217973,3.88898367,2.09704172,0.994761158
Solyc00g174340,141.7493779,0.45465021,306.5233516,112.2111628,318.7727318,165.2414873,87.03340896,54.75313693,216.2727472,54.8532341,29.68629462,396.3650013,290.4387369,1.377583422,1.515374908,1.626713815,11.52309657,133.7740653,183.9739762,206.1224706,22.09649812,32.07240277,0.852652422
Solyc00g322635,17.00386606,6.66820308,6.655935636,53.94278119,48.74200793,59.16338567,2.018166005,29.0526849,26.97819934,45.62312259,19.03794981,52.22009166,53.01850459,5.051139212,10.27087437,12.60703207,135.0681953,14.45022636,37.37448106,75.16496109,30.93509737,77.09712204,4.547479581
Solyc01g005410,45.02805511,37.12976715,59.90342072,38.67595633,41.5931801,41.59925555,19.29871242,15.64375341,19.97281056,14.76817841,15.16582443,17.76933674,39.22246406,78.65345345,30.64424813,37.08907498,22.6086072,29.77622402,30.50978046,48.43103163,35.53116898,63.28131777,51.5854715
Solyc01g006390,9.391890384,0.15155007,209.6619725,141.21813,125.7543805,112.086883,10.7215069,62.12804925,89.87764754,387.1372483,168.1147771,187.4846346,94.72746432,4.919940791,2.946562321,0.488014145,414.1021668,339.7992624,376.6432397,508.8487057,176.771985,353.5365628,0.142108737
Solyc01g006400,624.3713579,256.7258186,1394.593672,1390.044404,1144.462346,1127.570932,417.8864984,1323.461538,1410.467958,1822.287729,1388.640966,1735.592769,1432.863186,514.0354139,180.161239,72.22609339,2552.876408,1839.557605,1524.268632,1959.584115,1040.656676,1624.713911,49.31173171
Solyc01g006950,3.446217843,0.90930042,34.33061538,15.26682487,25.0208974,12.71088364,3.279519758,5.587054789,32.34402905,3.164609659,2.581416924,3.989034779,9.865773168,9.380687109,41.16768499,0.813356908,1.604481802,11.16608401,7.017249505,18.46836673,2.47480779,4.44079423,1.136869895
Solyc01g008090,352.2337599,521.6353409,602.7124874,661.5624109,463.5364954,515.8307688,337.2859936,562.281194,393.9413308,336.5034938,348.9753003,468.1676273,653.1462676,519.4801484,394.165851,470.6896424,574.6962089,803.5201629,700.6571082,645.8762378,537.2100624,531.5383982,380.28298
Solyc01g008320,56.23773073,53.19407457,67.43513736,61.06729946,58.49040951,46.68360901,49.82347325,39.33286571,48.29246734,47.73286236,47.43353597,52.94537071,76.60010875,80.55583056,51.85949684,81.01034799,58.63651675,72.03218899,70.32504395,70.1281338,63.10759864,59.45730052,62.52784424
Solyc01g009810,1.666303133,0.15155007,4.203748822,6.361177028,5.036674152,1.155534876,4.414738136,2.234821916,4.173423103,0.791152415,0.968031346,1.450558102,5.454248581,5.444734476,2.609812341,0,0.583447928,7.225113182,9.000385235,2.841287189,1.76771985,2.09704172,0.142108737
Solyc01g056850,31.05383111,14.85190686,19.6174945,58.26838157,34.44435227,35.82158117,8.32493477,20.56036162,41.43612938,27.42661705,30.49298741,41.70354542,73.47193676,24.20610869,43.10399738,28.54882745,19.54550558,48.60530686,82.83405394,30.86671083,62.93082665,32.31911356,12.36346011
Solyc01g068530,168.9025448,197.1666411,271.8424238,354.9536781,262.5569494,247.0533566,162.7146341,276.6709532,248.1696238,205.6996279,217.4843758,309.3315152,320.276685,255.3777267,181.9291764,227.4145913,264.1560493,296.0106976,359.2526649,322.0986477,257.7335541,233.8818294,174.5095289
Solyc01g073820,0.681669463,0.75775035,0.175156201,3.562259135,4.224307354,5.315460431,1.009083002,2.234821916,1.192406601,1.58230483,1.129369904,2.175837152,4.090686436,0.787190527,4.040999754,0,2.479653693,1.313656942,1.830586827,15.62707954,1.41417588,2.467107905,0.426326211
Solyc01g080480,1.628432607,2.42480112,1.226093407,2.29002373,2.274627037,3.697711604,2.270436756,4.693126023,0.29810165,2.637174716,0.645354231,0.725279051,1.283352607,1.115186579,0.757687454,0.732021217,4.375859459,0.875771295,1.98313573,14.07728653,0.530315955,5.427637392,1.563196106
Solyc01g080920,0.075741052,0,0.350312402,1.526682487,0.812366799,0.693320926,0.252270751,0.223482192,1.788609901,0,0,1.087918576,1.443771683,0.262396842,0.084187495,0.081335691,0.145861982,1.313656942,0.762744511,1.549793012,0,0.616776976,0
Solyc01g087450,0.227223155,0.45465021,2.977655416,2.035576649,1.299786878,1.617748827,0.756812252,0.670446575,1.043355776,0.263717472,0,0.362639525,0.80209538,0.524793684,0.589312464,0.569349835,0.875171892,2.627313884,2.440782437,1.937241265,1.237403895,2.590463301,0.284217474
Solyc01g089970,1346.97886,1515.8038,2458.142124,2533.020692,1872.018051,1832.909421,1495.208739,2007.093562,1992.362379,1629.24654,1690.182731,1984.363483,2203.356008,2120.232084,1199.08249,1493.567289,2605.678446,2471.864479,2476.173782,2493.358658,2056.388501,2002.798198,1033.272626
Solyc01g090180,5.226132552,5.00115231,12.43609027,12.72235406,6.336461031,9.013172036,2.14430138,5.810536981,2.682914852,5.538066904,4.678818174,14.50558102,8.742839637,6.756718687,1.431187413,3.334763321,20.12895351,10.50925554,9.152934137,12.14004526,11.13663505,8.141456088,3.552718423
Solyc01g091165,1.590562081,1.97015091,30.30202276,26.20804935,15.27249582,18.95077197,12.36126678,23.9125945,7.452541255,30.06379176,8.712282117,7.978069559,8.582420561,2.295972369,1.346999918,1.789385197,70.45133729,35.90662308,18.45841718,28.80032014,7.777967339,7.648034507,0.710543685
Solyc01g091170,10.79309984,3.63720168,91.60669309,43.51045087,48.74200793,51.07464154,32.1645207,39.33286571,41.73423103,110.4976206,37.26920683,37.71451064,20.2930131,7.215913161,3.704249775,1.220035361,121.211307,71.1564177,31.11997607,52.95126125,15.20239071,35.89642002,1.278978632
Solyc01g091200,2.234361019,3.94030182,6.831091836,7.378965352,4.874200793,6.239888333,4.540873511,4.022679448,4.322473928,5.538066904,4.194802501,5.802232406,4.571943663,3.60795658,4.714499713,3.578770393,4.375859459,7.881941653,7.779994016,8.136413314,7.601195354,5.550992787,6.963328109
Solyc01g091370,2.007137864,4.09185189,2.802499215,4.325600379,1.624733598,2.542176728,1.387489128,4.693126023,1.341457426,1.054869887,1.45204702,2.901116203,4.732362739,3.083162896,3.535874785,1.870720887,4.084135495,4.378856474,2.440782437,4.261930784,3.5354397,7.031257531,4.973805792
Solyc01g094040,43.66471618,31.67396463,121.7335596,119.081234,85.13604051,75.34087394,52.47231613,101.2374328,143.8340462,87.81791805,83.41203434,95.01155565,102.9890467,79.83423924,79.55718266,33.75431166,71.61823314,159.3903756,157.8881139,167.894243,74.24423369,115.9540716,27.56909496
